transaction_id,customer_id,amount,category,transaction_date
2480,39,1467.61,Food,2025-03-29 12:49:41.411017
2481,80,-4124.92,Food,2025-09-14 12:49:41.411017
2482,97,-1030.69,Shopping,2026-01-27 12:49:41.411017
2483,38,-3263.58,Food,2026-03-04 12:49:41.411017
2484,21,1710.76,Shopping,2025-07-14 12:49:41.411017
2485,28,2959.05,Shopping,2025-11-19 12:49:41.411017
2486,9,3614.03,Shopping,2025-09-05 12:49:41.411017
2487,19,4356.54,Food,2025-06-10 12:49:41.411017
2488,61,302.03,Travel,2026-01-08 12:49:41.411017
2489,87,3805.38,Travel,2025-07-27 12:49:41.411017
2490,90,2571.52,Rent,2025-12-17 12:49:41.411017
2491,33,-2623.72,Rent,2025-09-19 12:49:41.411017
2492,55,-549.94,Shopping,2025-10-27 12:49:41.411017
2493,6,1694.55,Travel,2025-04-14 12:49:41.411017
2494,33,-4727.14,Travel,2025-06-04 12:49:41.411017
2495,46,-1503.56,Travel,2025-05-07 12:49:41.411017
2496,42,3548.83,Travel,2025-06-10 12:49:41.411017
2497,5,594.77,Travel,2025-05-31 12:49:41.411017
2498,63,-2210.04,Shopping,2025-08-11 12:49:41.411017
2499,86,-3761.52,Shopping,2025-10-28 12:49:41.411017
2500,100,-450.26,Bills,2025-09-18 12:49:41.411017
2501,96,2658.47,Travel,2025-11-16 12:49:41.411017
2502,11,3861.85,Shopping,2025-10-20 12:49:41.411017
2503,1,3419.79,Travel,2026-01-11 12:49:41.411017
2504,100,4872.7,Shopping,2025-08-13 12:49:41.411017
2505,79,-4962.34,Shopping,2025-12-28 12:49:41.411017
2506,25,4613.21,Food,2025-11-12 12:49:41.411017
2507,65,-1579.11,Rent,2025-09-26 12:49:41.411017
2508,20,-626.94,Food,2025-07-02 12:49:41.411017
2509,26,-4452.64,Rent,2025-05-15 12:49:41.411017
2510,33,3616.76,Travel,2026-02-21 12:49:41.411017
2511,17,1833.33,Rent,2026-01-25 12:49:41.411017
2512,41,-4246.25,Food,2026-03-20 12:49:41.411017
2513,81,2407.9,Bills,2025-08-24 12:49:41.411017
2514,82,438.88,Bills,2025-06-04 12:49:41.411017
2515,40,636.4,Rent,2025-06-29 12:49:41.411017
2516,13,2923.27,Rent,2026-01-19 12:49:41.411017
2517,19,-2613.79,Travel,2025-07-17 12:49:41.411017
2518,93,652.61,Shopping,2025-04-30 12:49:41.411017
2519,9,2167.78,Travel,2026-01-09 12:49:41.411017
2520,48,-1597.38,Food,2025-10-22 12:49:41.411017
2521,87,-3415.78,Food,2025-10-03 12:49:41.411017
2522,28,-389.17,Bills,2025-06-23 12:49:41.411017
2523,13,-3080.33,Shopping,2025-05-13 12:49:41.411017
2524,30,-1368.56,Shopping,2025-12-09 12:49:41.411017
2525,82,2588.55,Travel,2026-01-09 12:49:41.411017
2526,40,3090.72,Shopping,2026-02-10 12:49:41.411017
2527,81,122.72,Rent,2026-02-27 12:49:41.411017
2528,66,4985.77,Food,2026-01-18 12:49:41.411017
2529,89,-1026.33,Food,2026-02-23 12:49:41.411017
2530,13,-2430.51,Shopping,2025-11-21 12:49:41.411017
2531,4,-1575.16,Rent,2025-03-28 12:49:41.411017
2532,52,347.76,Rent,2025-10-11 12:49:41.411017
2533,29,789.59,Travel,2025-12-03 12:49:41.411017
2534,43,3254.69,Rent,2026-03-08 12:49:41.411017
2535,19,-2972.71,Bills,2025-08-21 12:49:41.411017
2536,13,4346.66,Shopping,2025-08-20 12:49:41.411017
2537,74,1066.31,Food,2025-09-19 12:49:41.411017
2538,83,3903.61,Food,2025-07-07 12:49:41.411017
2539,89,3618.07,Shopping,2025-12-31 12:49:41.411017
2540,100,-2852.69,Shopping,2025-08-30 12:49:41.411017
2541,13,3284.83,Rent,2025-11-19 12:49:41.411017
2542,65,1619.55,Food,2025-04-20 12:49:41.411017
2543,58,-1679.5,Shopping,2025-11-11 12:49:41.411017
2544,30,-3887.18,Rent,2025-11-09 12:49:41.411017
2545,99,-1468.76,Food,2025-11-25 12:49:41.411017
2546,74,-1902.59,Travel,2025-06-19 12:49:41.411017
2547,21,1907.9,Food,2025-12-17 12:49:41.411017
2548,28,4764.08,Travel,2026-03-05 12:49:41.411017
2549,35,-301.17,Travel,2025-12-12 12:49:41.411017
2550,76,-1572.03,Travel,2026-01-05 12:49:41.411017
2551,35,-342.19,Shopping,2025-04-17 12:49:41.411017
2552,82,-2400.05,Food,2025-11-11 12:49:41.411017
2553,75,4839.59,Food,2026-02-13 12:49:41.411017
2554,82,1307.52,Food,2025-11-22 12:49:41.411017
2555,61,-4099.94,Shopping,2026-01-14 12:49:41.411017
2556,80,-4686.72,Shopping,2026-03-17 12:49:41.411017
2557,77,-2051.83,Travel,2026-03-17 12:49:41.411017
2558,52,1052.19,Rent,2025-08-14 12:49:41.411017
2559,19,-3537.07,Food,2025-08-01 12:49:41.411017
2560,41,4375.63,Bills,2025-04-24 12:49:41.411017
2561,72,3228.69,Shopping,2025-05-17 12:49:41.411017
2562,16,-1239.63,Travel,2026-01-31 12:49:41.411017
2563,22,540.49,Rent,2025-10-25 12:49:41.411017
2564,5,526.22,Bills,2025-06-08 12:49:41.411017
2565,85,383.1,Shopping,2025-08-24 12:49:41.411017
2566,4,-2199.07,Bills,2025-10-07 12:49:41.411017
2567,9,744.12,Rent,2025-07-08 12:49:41.411017
2568,47,-4560.71,Bills,2025-11-01 12:49:41.411017
2569,71,-3141.31,Travel,2025-10-27 12:49:41.411017
2570,77,-740.83,Bills,2025-04-26 12:49:41.411017
2571,15,-1870.36,Shopping,2025-10-11 12:49:41.411017
2572,99,4234.49,Food,2026-02-18 12:49:41.411017
2573,19,-4919.85,Travel,2025-04-09 12:49:41.411017
2574,81,4965.04,Bills,2025-08-06 12:49:41.411017
2575,80,3889.8,Food,2025-06-06 12:49:41.411017
2576,87,1592.03,Bills,2025-07-12 12:49:41.411017
2577,94,1130.49,Bills,2025-06-23 12:49:41.411017
2578,38,-4745.54,Rent,2025-06-05 12:49:41.411017
2579,77,-1291.02,Bills,2025-12-30 12:49:41.411017
2580,92,-324.85,Rent,2026-01-02 12:49:41.411017
2581,58,1708.34,Shopping,2025-09-11 12:49:41.411017
2582,41,3005.81,Rent,2025-10-16 12:49:41.411017
2583,79,-540.44,Rent,2025-11-25 12:49:41.411017
2584,67,-721.12,Food,2025-05-14 12:49:41.411017
2585,56,4849.82,Travel,2026-03-03 12:49:41.411017
2586,20,-3566.24,Food,2025-12-23 12:49:41.411017
2587,40,-2227.91,Travel,2025-05-02 12:49:41.411017
2588,63,-1078.63,Bills,2025-05-19 12:49:41.411017
2589,19,-4449.69,Shopping,2025-06-21 12:49:41.411017
2590,57,-3185.66,Shopping,2025-12-11 12:49:41.411017
2591,43,4087.5,Bills,2025-08-13 12:49:41.411017
2592,32,-3483.74,Shopping,2025-09-02 12:49:41.411017
2593,4,-4630.3,Food,2025-04-19 12:49:41.411017
2594,55,4306.19,Rent,2026-01-16 12:49:41.411017
2595,16,-4528.43,Travel,2025-10-13 12:49:41.411017
2596,14,-2713.13,Shopping,2025-10-24 12:49:41.411017
2597,3,4458.53,Shopping,2026-03-03 12:49:41.411017
2598,26,-4507.81,Travel,2025-04-17 12:49:41.411017
2599,47,-1905.15,Travel,2025-05-07 12:49:41.411017
2600,24,-770.52,Bills,2026-02-06 12:49:41.411017
2601,32,4132.87,Bills,2025-11-14 12:49:41.411017
2602,43,2850.65,Bills,2025-06-29 12:49:41.411017
2603,93,3996.08,Food,2025-04-24 12:49:41.411017
2604,75,-2989.13,Bills,2026-02-18 12:49:41.411017
2605,65,4257.57,Rent,2025-07-26 12:49:41.411017
2606,30,1690.14,Bills,2025-11-24 12:49:41.411017
2607,83,-4035.97,Rent,2025-09-22 12:49:41.411017
2608,92,4939.48,Shopping,2025-12-05 12:49:41.411017
2609,61,3723.21,Rent,2025-04-20 12:49:41.411017
2610,36,-3868.42,Shopping,2025-12-17 12:49:41.411017
2611,56,-3024.35,Bills,2025-12-31 12:49:41.411017
2612,27,-4121.26,Travel,2025-10-20 12:49:41.411017
2613,54,4301.83,Food,2025-03-30 12:49:41.411017
2614,61,2452.81,Travel,2026-03-10 12:49:41.411017
2615,87,-3507.89,Bills,2026-02-07 12:49:41.411017
2616,46,-2095.75,Food,2026-03-12 12:49:41.411017
2617,56,2008.05,Rent,2025-07-02 12:49:41.411017
2618,2,2225.27,Rent,2025-12-29 12:49:41.411017
2619,83,-2778.59,Shopping,2025-12-04 12:49:41.411017
2620,27,779.56,Shopping,2025-07-31 12:49:41.411017
2621,79,2925.29,Rent,2025-05-23 12:49:41.411017
2622,17,2611.61,Travel,2025-11-07 12:49:41.411017
2623,32,442.8,Bills,2025-10-28 12:49:41.411017
2624,45,-2685.86,Travel,2025-11-23 12:49:41.411017
2625,45,4519.58,Shopping,2025-05-10 12:49:41.411017
2626,60,-4970.96,Bills,2025-07-28 12:49:41.411017
2627,7,197.07,Travel,2025-11-23 12:49:41.411017
2628,68,3966.01,Rent,2025-08-09 12:49:41.411017
2629,83,-2371.98,Food,2025-11-20 12:49:41.411017
2630,37,-1525.06,Rent,2025-11-17 12:49:41.411017
2631,78,-3113.46,Rent,2026-02-28 12:49:41.411017
2632,86,1321.13,Shopping,2026-01-04 12:49:41.411017
2633,63,-3969.27,Food,2026-03-08 12:49:41.411017
2634,29,1971.39,Shopping,2025-12-03 12:49:41.411017
2635,42,3524.04,Rent,2025-11-20 12:49:41.411017
2636,88,-3409.92,Bills,2025-05-25 12:49:41.411017
2637,8,4768.19,Food,2025-07-20 12:49:41.411017
2638,20,1989.67,Food,2025-04-06 12:49:41.411017
2639,12,-2943.08,Bills,2025-05-26 12:49:41.411017
2640,100,1483.23,Food,2025-07-24 12:49:41.411017
2641,13,-887.65,Food,2025-05-28 12:49:41.411017
2642,56,4724.66,Bills,2025-11-07 12:49:41.411017
2643,88,1469.52,Shopping,2025-11-02 12:49:41.411017
2644,50,-3967.96,Food,2025-08-14 12:49:41.411017
2645,64,-924.26,Shopping,2025-08-21 12:49:41.411017
2646,49,3032.9,Rent,2025-09-25 12:49:41.411017
2647,50,2705.04,Bills,2025-05-02 12:49:41.411017
2648,1,641.48,Food,2025-07-09 12:49:41.411017
2649,89,-2561.71,Rent,2025-12-11 12:49:41.411017
2650,33,4675.01,Shopping,2025-03-27 12:49:41.411017
2651,1,-1579.11,Travel,2026-01-31 12:49:41.411017
2652,93,-4801.36,Food,2025-06-20 12:49:41.411017
2653,81,-3873.44,Travel,2025-05-12 12:49:41.411017
2654,89,712.77,Food,2025-10-19 12:49:41.411017
2655,39,3016.8,Food,2026-03-24 12:49:41.411017
2656,49,-3060.82,Travel,2025-10-27 12:49:41.411017
2657,70,-296.58,Shopping,2025-06-07 12:49:41.411017
2658,39,3373.06,Bills,2026-02-22 12:49:41.411017
2659,56,-3013.23,Shopping,2025-04-10 12:49:41.411017
2660,28,-138.19,Travel,2025-06-14 12:49:41.411017
2661,78,-4745.3,Bills,2026-03-02 12:49:41.411017
2662,97,-3670.04,Shopping,2025-09-16 12:49:41.411017
2663,51,4129.14,Travel,2025-05-25 12:49:41.411017
2664,12,-4223.02,Food,2025-12-23 12:49:41.411017
2665,54,3623.25,Food,2025-06-26 12:49:41.411017
2666,95,-4796.32,Food,2025-12-11 12:49:41.411017
2667,70,-4902.99,Travel,2026-02-08 12:49:41.411017
2668,98,-3370.66,Bills,2026-03-24 12:49:41.411017
2669,13,4608.21,Rent,2026-02-13 12:49:41.411017
2670,21,2615.35,Rent,2025-04-06 12:49:41.411017
2671,58,3908.11,Food,2025-09-01 12:49:41.411017
2672,68,4610.98,Food,2026-03-16 12:49:41.411017
2673,26,-1359.1,Food,2025-12-25 12:49:41.411017
2674,13,-2975.89,Rent,2025-10-06 12:49:41.411017
2675,83,2277.35,Rent,2026-02-08 12:49:41.411017
2676,12,2889.7,Travel,2025-09-12 12:49:41.411017
2677,14,2522.2,Shopping,2026-01-08 12:49:41.411017
2678,21,177.89,Food,2025-12-09 12:49:41.411017
2679,86,-907.53,Rent,2026-01-11 12:49:41.411017
2680,3,-4979.36,Shopping,2026-02-20 12:49:41.411017
2681,65,-4022.49,Shopping,2025-04-10 12:49:41.411017
2682,55,-628.12,Travel,2025-07-08 12:49:41.411017
2683,7,4088.98,Travel,2025-08-08 12:49:41.411017
2684,62,-2762.6,Shopping,2025-08-28 12:49:41.411017
2685,55,3669.81,Travel,2026-02-02 12:49:41.411017
2686,72,676.43,Bills,2026-01-18 12:49:41.411017
2687,5,450.18,Shopping,2026-02-08 12:49:41.411017
2688,1,-4987.05,Food,2025-09-27 12:49:41.411017
2689,42,-534.9,Shopping,2025-10-05 12:49:41.411017
2690,19,-2881.49,Bills,2025-11-20 12:49:41.411017
2691,34,4925.43,Food,2026-02-14 12:49:41.411017
2692,61,-4613.74,Bills,2025-05-13 12:49:41.411017
2693,4,-4961.16,Food,2025-12-26 12:49:41.411017
2694,77,3950.93,Travel,2026-03-10 12:49:41.411017
2695,90,3680.76,Shopping,2025-04-14 12:49:41.411017
2696,67,-3186.17,Food,2025-12-24 12:49:41.411017
2697,27,2300.19,Bills,2025-06-08 12:49:41.411017
2698,11,2114.63,Travel,2026-03-26 12:49:41.411017
2699,22,588.59,Shopping,2026-02-14 12:49:41.411017
2700,13,-4177.87,Food,2025-11-01 12:49:41.411017
2701,22,-169.97,Rent,2025-06-28 12:49:41.411017
2702,94,4854.61,Bills,2025-10-09 12:49:41.411017
2703,44,2471.2,Shopping,2025-10-10 12:49:41.411017
2704,83,-392.24,Shopping,2025-09-10 12:49:41.411017
2705,32,4013.49,Food,2025-07-24 12:49:41.411017
2706,50,-3835.84,Travel,2025-04-10 12:49:41.411017
2707,77,3817.98,Bills,2025-11-17 12:49:41.411017
2708,69,2549.18,Travel,2025-09-28 12:49:41.411017
2709,4,2860.62,Rent,2025-05-31 12:49:41.411017
2710,1,-2445.39,Shopping,2025-05-05 12:49:41.411017
2711,24,-4073.61,Shopping,2025-12-05 12:49:41.411017
2712,93,827.61,Travel,2025-07-26 12:49:41.411017
2713,26,869.68,Shopping,2025-06-05 12:49:41.411017
2714,71,4508.51,Bills,2026-01-14 12:49:41.411017
2715,13,-1467.58,Rent,2025-06-18 12:49:41.411017
2716,86,3642.2,Bills,2025-07-12 12:49:41.411017
2717,29,-4948.64,Travel,2025-08-07 12:49:41.411017
2718,89,-4659.66,Travel,2025-05-29 12:49:41.411017
2719,31,-4260.94,Travel,2025-09-16 12:49:41.411017
2720,61,-2862.19,Bills,2025-07-02 12:49:41.411017
2721,86,548.18,Shopping,2025-11-17 12:49:41.411017
2722,40,-510.28,Bills,2025-04-03 12:49:41.411017
2723,45,4957.78,Travel,2025-06-08 12:49:41.411017
2724,5,-707.49,Travel,2025-11-30 12:49:41.411017
2725,80,2419.82,Bills,2025-07-18 12:49:41.411017
2726,70,-4659.92,Rent,2025-11-21 12:49:41.411017
2727,45,1277.13,Bills,2025-03-27 12:49:41.411017
2728,65,-567.16,Bills,2025-11-27 12:49:41.411017
2729,68,-1415.07,Rent,2025-08-16 12:49:41.411017
2730,95,822.87,Rent,2025-03-27 12:49:41.411017
2731,8,-1079.14,Travel,2025-11-23 12:49:41.411017
2732,42,-4646.94,Food,2025-11-18 12:49:41.411017
2733,87,3892.44,Rent,2025-05-03 12:49:41.411017
2734,39,-1911.22,Food,2026-03-15 12:49:41.411017
2735,60,-397.7,Food,2025-11-02 12:49:41.411017
2736,53,-4520.64,Travel,2025-06-27 12:49:41.411017
2737,73,-4598.36,Shopping,2025-05-25 12:49:41.411017
2738,18,-4166.57,Food,2025-11-05 12:49:41.411017
2739,16,-4514.8,Bills,2025-04-16 12:49:41.411017
2740,65,1216.66,Shopping,2025-12-01 12:49:41.411017
2741,50,-1479.84,Bills,2025-10-16 12:49:41.411017
2742,61,1768.61,Food,2025-08-30 12:49:41.411017
2743,3,-933.11,Travel,2025-09-09 12:49:41.411017
2744,4,1714.78,Bills,2026-02-03 12:49:41.411017
2745,27,2071.72,Bills,2025-05-29 12:49:41.411017
2746,60,720.33,Travel,2026-01-05 12:49:41.411017
2747,44,2074.18,Travel,2026-02-21 12:49:41.411017
2748,16,-4957.38,Bills,2025-04-08 12:49:41.411017
2749,7,-907.47,Shopping,2025-04-24 12:49:41.411017
2750,46,683.34,Shopping,2026-02-23 12:49:41.411017
2751,45,3942.66,Travel,2026-02-07 12:49:41.411017
2752,1,-3379.29,Shopping,2025-11-20 12:49:41.411017
2753,43,-1996.4,Travel,2025-12-11 12:49:41.411017
2754,28,-2093.31,Travel,2026-03-14 12:49:41.411017
2755,57,4282.1,Bills,2025-09-06 12:49:41.411017
2756,56,-2847.35,Food,2025-06-13 12:49:41.411017
2757,51,2546.91,Shopping,2025-05-20 12:49:41.411017
2758,39,-3124.08,Shopping,2025-05-04 12:49:41.411017
2759,82,-1726.86,Travel,2026-01-03 12:49:41.411017
2760,92,2289.73,Shopping,2025-05-28 12:49:41.411017
2761,40,-4206.02,Rent,2025-12-06 12:49:41.411017
2762,50,-1000.99,Rent,2025-03-31 12:49:41.411017
2763,8,-1935.84,Food,2026-02-03 12:49:41.411017
2764,34,2112.35,Food,2026-02-04 12:49:41.411017
2765,87,-1173.44,Rent,2025-05-29 12:49:41.412015
2766,35,-526.65,Food,2025-08-07 12:49:41.412015
2767,51,-3787.98,Rent,2026-02-10 12:49:41.412015
2768,58,4471.38,Travel,2025-10-20 12:49:41.412015
2769,46,-3461.86,Travel,2026-01-02 12:49:41.412015
2770,3,-711.02,Travel,2025-08-26 12:49:41.412015
2771,58,-4806.05,Travel,2025-11-09 12:49:41.412015
2772,52,-1505.2,Rent,2025-04-03 12:49:41.412015
2773,68,861.02,Bills,2025-04-04 12:49:41.412015
2774,89,-1343.31,Bills,2025-08-05 12:49:41.412015
2775,22,1849.27,Food,2025-05-03 12:49:41.412015
2776,43,-4371.96,Food,2025-06-18 12:49:41.412015
2777,89,-3377.29,Bills,2025-10-01 12:49:41.412015
2778,32,998.17,Bills,2025-08-13 12:49:41.412015
2779,79,-852.24,Rent,2025-08-23 12:49:41.412015
2780,26,-4146.13,Shopping,2025-11-18 12:49:41.412015
2781,4,3879.63,Food,2025-10-11 12:49:41.412015
2782,50,-2389.91,Bills,2025-07-18 12:49:41.412015
2783,75,-2335.78,Bills,2026-02-02 12:49:41.412015
2784,84,3092.99,Bills,2026-02-14 12:49:41.412015
2785,57,-3013.01,Rent,2025-04-19 12:49:41.412015
2786,19,-3627.2,Food,2025-12-13 12:49:41.412015
2787,48,-4863.57,Shopping,2025-05-30 12:49:41.412015
2788,77,-1466.21,Bills,2025-06-01 12:49:41.412015
2789,4,-179.52,Rent,2026-03-02 12:49:41.412015
2790,43,-2816.62,Food,2025-04-18 12:49:41.412015
2791,42,-3589.28,Bills,2026-01-09 12:49:41.412015
2792,35,-271.82,Rent,2025-05-15 12:49:41.412015
2793,25,2639.26,Travel,2025-12-20 12:49:41.412015
2794,36,2465.86,Rent,2025-05-07 12:49:41.412015
2795,17,3214.21,Bills,2025-08-30 12:49:41.412015
2796,68,-2413.69,Food,2025-06-14 12:49:41.412015
2797,36,-1196.59,Bills,2025-04-29 12:49:41.412015
2798,7,3798.29,Rent,2026-01-09 12:49:41.412015
2799,61,1498.4,Shopping,2025-06-26 12:49:41.412015
2800,95,-3321.98,Rent,2026-01-10 12:49:41.412015
2801,92,-3015.57,Food,2025-12-22 12:49:41.412015
2802,4,3285.32,Travel,2025-04-17 12:49:41.412015
2803,41,3150.58,Travel,2025-07-25 12:49:41.412015
2804,60,-3766.13,Bills,2025-11-20 12:49:41.412015
2805,33,-3500.61,Shopping,2026-02-17 12:49:41.412015
2806,2,2917.12,Food,2025-05-17 12:49:41.412015
2807,50,1020.55,Food,2025-06-04 12:49:41.412015
2808,75,4064.61,Rent,2025-04-16 12:49:41.412015
2809,32,3794.63,Travel,2025-09-12 12:49:41.412015
2810,82,-1112.96,Bills,2025-07-29 12:49:41.412015
2811,21,2557.44,Shopping,2026-01-26 12:49:41.412015
2812,95,-2209.88,Rent,2025-09-24 12:49:41.412015
2813,73,-2983.46,Travel,2026-01-23 12:49:41.412015
2814,52,-969.69,Rent,2025-10-11 12:49:41.412015
2815,98,1959.09,Shopping,2025-12-05 12:49:41.412015
2816,20,-1016.85,Travel,2025-04-27 12:49:41.412015
2817,46,-979.77,Bills,2025-10-11 12:49:41.412015
2818,74,2267.37,Rent,2025-11-13 12:49:41.412015
2819,36,104.76,Rent,2026-01-12 12:49:41.412015
2820,98,4637.31,Shopping,2025-05-05 12:49:41.412015
2821,38,4388.81,Food,2025-09-10 12:49:41.412015
2822,99,4888.11,Travel,2025-07-11 12:49:41.412015
2823,41,-2804.59,Food,2025-12-04 12:49:41.412015
2824,56,1016.83,Bills,2025-10-01 12:49:41.412015
2825,51,-1905.14,Travel,2025-06-07 12:49:41.412015
2826,73,-1638.9,Rent,2025-10-31 12:49:41.412015
2827,55,4244.35,Food,2025-06-14 12:49:41.412015
2828,86,1314.62,Bills,2026-01-21 12:49:41.412015
2829,45,-3734.62,Bills,2026-01-01 12:49:41.412015
2830,67,-4903.51,Rent,2025-08-26 12:49:41.412015
2831,79,-971.18,Rent,2025-04-09 12:49:41.412015
2832,35,-309.04,Rent,2025-07-15 12:49:41.412015
2833,1,1292.7,Travel,2025-10-19 12:49:41.412015
2834,24,-4128.03,Travel,2025-07-31 12:49:41.412015
2835,4,-3718.88,Travel,2025-04-22 12:49:41.412015
2836,44,2966.09,Shopping,2025-09-19 12:49:41.412015
2837,84,-3391.02,Rent,2025-05-16 12:49:41.412015
2838,38,-4928.62,Shopping,2026-01-03 12:49:41.412015
2839,44,-3309.22,Rent,2026-03-11 12:49:41.412015
2840,72,-1505.15,Bills,2025-09-15 12:49:41.412015
2841,73,4523.04,Food,2025-09-15 12:49:41.412015
2842,87,2493.6,Shopping,2025-05-24 12:49:41.412015
2843,16,1978.34,Food,2025-11-18 12:49:41.412015
2844,95,-394.57,Bills,2025-10-10 12:49:41.412015
2845,40,2066.0,Rent,2025-08-21 12:49:41.412015
2846,6,-3822.14,Bills,2025-09-24 12:49:41.412015
2847,41,351.78,Bills,2025-05-20 12:49:41.412015
2848,13,2081.21,Rent,2025-11-17 12:49:41.412015
2849,46,-535.77,Bills,2025-09-09 12:49:41.412015
2850,94,1738.78,Travel,2025-05-02 12:49:41.412015
2851,71,-1173.73,Shopping,2025-05-25 12:49:41.412015
2852,21,443.16,Bills,2025-05-20 12:49:41.412015
2853,63,741.91,Shopping,2026-02-18 12:49:41.412015
2854,83,-3810.27,Shopping,2026-01-08 12:49:41.412015
2855,13,-968.46,Food,2025-04-16 12:49:41.412015
2856,80,258.22,Bills,2025-07-25 12:49:41.412015
2857,56,-2866.96,Travel,2025-04-05 12:49:41.412015
2858,76,3376.82,Rent,2025-08-10 12:49:41.412015
2859,26,1777.54,Travel,2025-11-07 12:49:41.412015
2860,41,263.08,Travel,2025-09-26 12:49:41.412015
2861,13,-1351.55,Shopping,2025-07-28 12:49:41.412015
2862,39,1310.41,Bills,2025-10-24 12:49:41.412015
2863,63,3170.57,Travel,2025-07-17 12:49:41.412015
2864,22,-1029.05,Shopping,2025-04-22 12:49:41.412015
2865,52,-4723.92,Bills,2025-11-14 12:49:41.412015
2866,40,-1160.13,Bills,2025-10-05 12:49:41.412015
2867,16,-3950.26,Rent,2025-04-08 12:49:41.412015
2868,47,3777.5,Travel,2025-04-08 12:49:41.412015
2869,12,2906.14,Shopping,2025-12-05 12:49:41.412015
2870,18,4531.49,Travel,2025-09-22 12:49:41.412015
2871,69,608.77,Food,2025-06-20 12:49:41.412015
2872,98,-3381.61,Shopping,2025-08-10 12:49:41.412015
2873,73,449.44,Rent,2025-08-05 12:49:41.412015
2874,89,-1532.54,Rent,2026-02-20 12:49:41.412015
2875,78,-4059.06,Food,2025-10-11 12:49:41.412015
2876,96,2398.24,Shopping,2025-05-07 12:49:41.412015
2877,88,1225.46,Bills,2025-12-16 12:49:41.412015
2878,77,-1444.08,Travel,2026-03-08 12:49:41.412015
2879,44,-1584.55,Travel,2026-03-04 12:49:41.412015
2880,39,-1413.8,Rent,2025-12-02 12:49:41.412015
2881,28,1504.88,Bills,2025-07-18 12:49:41.412015
2882,92,1441.11,Shopping,2025-12-04 12:49:41.412015
2883,69,3268.5,Travel,2026-01-03 12:49:41.412015
2884,33,977.98,Shopping,2025-04-09 12:49:41.412015
2885,97,-4676.74,Rent,2025-09-25 12:49:41.412015
2886,7,2891.42,Travel,2025-11-25 12:49:41.412015
2887,75,3630.83,Food,2025-05-30 12:49:41.412015
2888,45,-4389.35,Bills,2025-03-27 12:49:41.412015
2889,29,4986.2,Rent,2026-03-05 12:49:41.412015
2890,84,4207.48,Food,2025-12-21 12:49:41.412015
2891,13,-2801.95,Travel,2026-03-25 12:49:41.412015
2892,85,3873.75,Food,2025-07-26 12:49:41.412015
2893,66,4996.66,Food,2026-01-11 12:49:41.412015
2894,95,2866.06,Shopping,2026-01-04 12:49:41.412015
2895,72,-4793.96,Rent,2025-05-07 12:49:41.412015
2896,81,4862.01,Bills,2025-10-11 12:49:41.412015
2897,53,4025.23,Food,2025-10-08 12:49:41.412015
2898,31,-4633.47,Shopping,2025-06-15 12:49:41.412015
2899,48,-3326.62,Travel,2025-10-05 12:49:41.412015
2900,80,-233.1,Food,2026-01-19 12:49:41.412015
2901,4,2708.76,Rent,2025-08-27 12:49:41.412015
2902,51,679.52,Food,2025-10-13 12:49:41.412015
2903,92,956.64,Travel,2025-06-01 12:49:41.412015
2904,51,-3104.7,Travel,2025-11-12 12:49:41.412015
2905,34,-1631.33,Shopping,2026-02-07 12:49:41.412015
2906,29,-2118.64,Food,2026-02-11 12:49:41.412015
2907,62,-4651.19,Bills,2025-10-12 12:49:41.412015
2908,45,3926.64,Travel,2025-05-06 12:49:41.412015
2909,78,3479.32,Food,2025-09-27 12:49:41.412015
2910,58,2207.55,Travel,2025-10-17 12:49:41.412015
2911,43,415.96,Travel,2025-11-03 12:49:41.412015
2912,30,-4889.89,Bills,2026-01-17 12:49:41.412015
2913,61,-2699.66,Travel,2025-12-25 12:49:41.412015
2914,8,1948.0,Bills,2025-03-29 12:49:41.412015
2915,60,-1881.85,Bills,2026-02-24 12:49:41.412015
2916,60,-486.33,Rent,2025-08-25 12:49:41.412015
2917,89,4879.54,Rent,2025-05-06 12:49:41.412015
2918,63,1334.57,Rent,2025-08-06 12:49:41.412015
2919,34,-4713.94,Travel,2025-08-19 12:49:41.412015
2920,37,4193.0,Food,2026-03-06 12:49:41.412015
2921,22,4060.84,Bills,2025-06-21 12:49:41.412015
2922,38,-2050.61,Shopping,2026-03-13 12:49:41.412015
2923,68,-1866.01,Travel,2025-05-16 12:49:41.412015
2924,99,1313.08,Rent,2025-08-29 12:49:41.412015
2925,44,3815.95,Rent,2025-04-22 12:49:41.412015
2926,9,-4231.95,Rent,2026-02-06 12:49:41.412015
2927,83,1821.95,Rent,2025-05-30 12:49:41.412015
2928,89,-278.73,Food,2025-08-14 12:49:41.412015
2929,85,4297.59,Travel,2026-01-14 12:49:41.412015
2930,92,-666.92,Travel,2025-12-05 12:49:41.412015
2931,65,-424.57,Travel,2025-11-02 12:49:41.412015
2932,42,-2323.99,Food,2026-03-24 12:49:41.412015
2933,61,-1430.45,Food,2025-08-19 12:49:41.412015
2934,29,4410.27,Food,2025-07-02 12:49:41.412015
2935,71,-3211.65,Food,2025-07-11 12:49:41.412015
2936,55,2545.74,Shopping,2025-07-29 12:49:41.412015
2937,93,1060.63,Food,2026-01-28 12:49:41.412015
2938,2,-4140.14,Shopping,2025-10-01 12:49:41.412015
2939,59,-449.42,Travel,2025-10-18 12:49:41.412015
